station_code,valid_from,valid_to,segment_number,n_segments_reported,curve_type,equation_type,stage_min_cm,stage_max_cm,table_stage_step_cm,coefficient_a,coefficient_h0_m,coefficient_n,consistency_level,rating_curve_id,valid_from_dt,valid_to_dt
71200000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,4,1,1,157.0,221.0,1.0,18.4401,0.43,1.39,1,71200000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71200000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,4,1,1,221.0,1400.0,1.0,11.7555,-0.15,1.458,1,71200000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71250000,1959-09-01 00:00:00.0,1967-08-30 00:00:00.0,1,3,1,1,50.0,166.0,1.0,6.3,0.27,1.52,2,71250000_1959-09-01 00:00:00.0_1967-08-30 00:00:00.0,1959-09-01,1967-08-30
71250000,1959-09-01 00:00:00.0,1967-08-30 00:00:00.0,2,3,1,1,166.0,212.0,1.0,0.1598,-2.36,3.0,2,71250000_1959-09-01 00:00:00.0_1967-08-30 00:00:00.0,1959-09-01,1967-08-30
71250000,1959-09-01 00:00:00.0,1967-08-30 00:00:00.0,3,3,1,1,212.0,750.0,1.0,4.0,0.1,1.82,2,71250000_1959-09-01 00:00:00.0_1967-08-30 00:00:00.0,1959-09-01,1967-08-30
71250000,1967-08-31 00:00:00.0,1988-01-01 00:00:00.0,1,3,1,1,50.0,331.0,1.0,6.5917,0.41,1.268,2,71250000_1967-08-31 00:00:00.0_1988-01-01 00:00:00.0,1967-08-31,1988-01-01
71250000,1967-08-31 00:00:00.0,1988-01-01 00:00:00.0,2,3,1,1,331.0,827.0,1.0,3.0,0.38,1.99,2,71250000_1967-08-31 00:00:00.0_1988-01-01 00:00:00.0,1967-08-31,1988-01-01
71250000,1967-08-31 00:00:00.0,1988-01-01 00:00:00.0,3,3,1,1,827.0,900.0,1.0,4.0,0.1,1.82,2,71250000_1967-08-31 00:00:00.0_1988-01-01 00:00:00.0,1967-08-31,1988-01-01
71250000,1988-01-02 00:00:00.0,2015-02-20 00:00:00.0,1,4,1,1,70.0,187.0,1.0,8.2568,0.6,1.75,2,71250000_1988-01-02 00:00:00.0_2015-02-20 00:00:00.0,1988-01-02,2015-02-20
71250000,1988-01-02 00:00:00.0,2015-02-20 00:00:00.0,2,4,1,1,187.0,291.0,1.0,7.503,0.43,1.4,2,71250000_1988-01-02 00:00:00.0_2015-02-20 00:00:00.0,1988-01-02,2015-02-20
71250000,1988-01-02 00:00:00.0,2015-02-20 00:00:00.0,3,4,1,1,291.0,584.0,1.0,5.2394,0.3,1.7,2,71250000_1988-01-02 00:00:00.0_2015-02-20 00:00:00.0,1988-01-02,2015-02-20
71250000,1988-01-02 00:00:00.0,2015-02-20 00:00:00.0,4,4,1,1,584.0,900.0,1.0,4.0,0.1,1.82,2,71250000_1988-01-02 00:00:00.0_2015-02-20 00:00:00.0,1988-01-02,2015-02-20
71250000,2015-02-21 00:00:00.0,2020-07-07 00:00:00.0,1,4,1,1,90.0,177.0,1.0,14.5895,0.91,1.69,2,71250000_2015-02-21 00:00:00.0_2020-07-07 00:00:00.0,2015-02-21,2020-07-07
71250000,2015-02-21 00:00:00.0,2020-07-07 00:00:00.0,2,4,1,1,177.0,291.0,1.0,7.503,0.43,1.4,2,71250000_2015-02-21 00:00:00.0_2020-07-07 00:00:00.0,2015-02-21,2020-07-07
71250000,2015-02-21 00:00:00.0,2020-07-07 00:00:00.0,3,4,1,1,291.0,584.0,1.0,5.2394,0.3,1.7,2,71250000_2015-02-21 00:00:00.0_2020-07-07 00:00:00.0,2015-02-21,2020-07-07
71250000,2015-02-21 00:00:00.0,2020-07-07 00:00:00.0,4,4,1,1,584.0,900.0,1.0,4.0,0.1,1.82,2,71250000_2015-02-21 00:00:00.0_2020-07-07 00:00:00.0,2015-02-21,2020-07-07
71250000,2020-07-08 00:00:00.0,2023-12-31 00:00:00.0,1,4,1,1,100.0,180.0,1.0,17.125,1.0,1.7,2,71250000_2020-07-08 00:00:00.0_2023-12-31 00:00:00.0,2020-07-08,2023-12-31
71250000,2020-07-08 00:00:00.0,2023-12-31 00:00:00.0,2,4,1,1,180.0,291.0,1.0,7.503,0.43,1.4,2,71250000_2020-07-08 00:00:00.0_2023-12-31 00:00:00.0,2020-07-08,2023-12-31
71250000,2020-07-08 00:00:00.0,2023-12-31 00:00:00.0,3,4,1,1,291.0,584.0,1.0,5.2394,0.3,1.7,2,71250000_2020-07-08 00:00:00.0_2023-12-31 00:00:00.0,2020-07-08,2023-12-31
71250000,2020-07-08 00:00:00.0,2023-12-31 00:00:00.0,4,4,1,1,584.0,900.0,1.0,4.0,0.1,1.82,2,71250000_2020-07-08 00:00:00.0_2023-12-31 00:00:00.0,2020-07-08,2023-12-31
71250000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,3,1,1,60.0,185.0,1.0,5.656,0.56,2.848,1,71250000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71250000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,3,1,1,185.0,542.0,1.0,20.1941,1.27,1.0,1,71250000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71250000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,3,1,1,542.0,1000.0,1.0,4.0,0.1,1.82,1,71250000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71300000,1942-01-01 00:00:00.0,1954-05-16 00:00:00.0,1,3,1,1,20.0,150.0,1.0,8.642,-0.32,1.971,2,71300000_1942-01-01 00:00:00.0_1954-05-16 00:00:00.0,1942-01-01,1954-05-16
71300000,1942-01-01 00:00:00.0,1954-05-16 00:00:00.0,2,3,1,1,150.0,171.0,1.0,17.0,0.02,1.28,2,71300000_1942-01-01 00:00:00.0_1954-05-16 00:00:00.0,1942-01-01,1954-05-16
71300000,1942-01-01 00:00:00.0,1954-05-16 00:00:00.0,3,3,1,1,171.0,1000.0,1.0,15.94,-0.13,1.206,2,71300000_1942-01-01 00:00:00.0_1954-05-16 00:00:00.0,1942-01-01,1954-05-16
71300000,1954-05-17 00:00:00.0,1963-08-18 00:00:00.0,1,2,1,1,60.0,224.0,1.0,13.0,-0.12,1.45,2,71300000_1954-05-17 00:00:00.0_1963-08-18 00:00:00.0,1954-05-17,1963-08-18
71300000,1954-05-17 00:00:00.0,1963-08-18 00:00:00.0,2,2,1,1,224.0,1100.0,1.0,15.94,-0.13,1.206,2,71300000_1954-05-17 00:00:00.0_1963-08-18 00:00:00.0,1954-05-17,1963-08-18
71300000,1963-08-19 00:00:00.0,1967-06-05 00:00:00.0,1,3,1,1,60.0,183.0,1.0,17.0,0.02,1.28,2,71300000_1963-08-19 00:00:00.0_1967-06-05 00:00:00.0,1963-08-19,1967-06-05
71300000,1963-08-19 00:00:00.0,1967-06-05 00:00:00.0,2,3,1,1,183.0,781.0,1.0,16.2,-0.13,1.2,2,71300000_1963-08-19 00:00:00.0_1967-06-05 00:00:00.0,1963-08-19,1967-06-05
71300000,1963-08-19 00:00:00.0,1967-06-05 00:00:00.0,3,3,1,1,781.0,1200.0,1.0,16.0,-0.13,1.206,2,71300000_1963-08-19 00:00:00.0_1967-06-05 00:00:00.0,1963-08-19,1967-06-05
71300000,1967-06-06 00:00:00.0,1977-02-18 00:00:00.0,1,2,1,1,40.0,396.0,1.0,15.0,0.01,1.25,2,71300000_1967-06-06 00:00:00.0_1977-02-18 00:00:00.0,1967-06-06,1977-02-18
71300000,1967-06-06 00:00:00.0,1977-02-18 00:00:00.0,2,2,1,1,396.0,1000.0,1.0,9.0,-0.95,1.4,2,71300000_1967-06-06 00:00:00.0_1977-02-18 00:00:00.0,1967-06-06,1977-02-18
71300000,1977-02-19 00:00:00.0,2010-11-30 00:00:00.0,1,2,1,1,40.0,224.0,1.0,13.0,-0.12,1.45,2,71300000_1977-02-19 00:00:00.0_2010-11-30 00:00:00.0,1977-02-19,2010-11-30
71300000,1977-02-19 00:00:00.0,2010-11-30 00:00:00.0,2,2,1,1,224.0,1950.0,1.0,15.94,-0.13,1.206,2,71300000_1977-02-19 00:00:00.0_2010-11-30 00:00:00.0,1977-02-19,2010-11-30
71300000,2010-12-01 00:00:00.0,2017-06-07 00:00:00.0,1,4,1,1,70.0,140.0,1.0,15.2758,0.03,1.285,2,71300000_2010-12-01 00:00:00.0_2017-06-07 00:00:00.0,2010-12-01,2017-06-07
71300000,2010-12-01 00:00:00.0,2017-06-07 00:00:00.0,2,4,1,1,140.0,224.0,1.0,14.9671,0.04,1.382,2,71300000_2010-12-01 00:00:00.0_2017-06-07 00:00:00.0,2010-12-01,2017-06-07
71300000,2010-12-01 00:00:00.0,2017-06-07 00:00:00.0,3,4,1,1,224.0,861.0,1.0,9.5457,-0.77,1.397,2,71300000_2010-12-01 00:00:00.0_2017-06-07 00:00:00.0,2010-12-01,2017-06-07
71300000,2010-12-01 00:00:00.0,2017-06-07 00:00:00.0,4,4,1,1,861.0,1850.0,1.0,15.94,-0.13,1.206,2,71300000_2010-12-01 00:00:00.0_2017-06-07 00:00:00.0,2010-12-01,2017-06-07
71300000,2017-06-08 00:00:00.0,2021-01-30 00:00:00.0,1,4,1,1,50.0,124.0,1.0,15.0,0.01,1.25,2,71300000_2017-06-08 00:00:00.0_2021-01-30 00:00:00.0,2017-06-08,2021-01-30
71300000,2017-06-08 00:00:00.0,2021-01-30 00:00:00.0,2,4,1,1,124.0,282.0,1.0,17.5262,0.15,1.2,2,71300000_2017-06-08 00:00:00.0_2021-01-30 00:00:00.0,2017-06-08,2021-01-30
71300000,2017-06-08 00:00:00.0,2021-01-30 00:00:00.0,3,4,1,1,282.0,861.0,1.0,9.5457,-0.77,1.397,2,71300000_2017-06-08 00:00:00.0_2021-01-30 00:00:00.0,2017-06-08,2021-01-30
71300000,2017-06-08 00:00:00.0,2021-01-30 00:00:00.0,4,4,1,1,861.0,1850.0,1.0,15.94,-0.13,1.206,2,71300000_2017-06-08 00:00:00.0_2021-01-30 00:00:00.0,2017-06-08,2021-01-30
71300000,2021-01-31 00:00:00.0,2023-12-31 00:00:00.0,1,2,1,1,50.0,224.0,1.0,13.0,-0.12,1.45,2,71300000_2021-01-31 00:00:00.0_2023-12-31 00:00:00.0,2021-01-31,2023-12-31
71300000,2021-01-31 00:00:00.0,2023-12-31 00:00:00.0,2,2,1,1,224.0,1850.0,1.0,15.94,-0.13,1.206,2,71300000_2021-01-31 00:00:00.0_2023-12-31 00:00:00.0,2021-01-31,2023-12-31
71300000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,4,1,1,20.0,140.0,1.0,15.2758,0.03,1.285,1,71300000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71300000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,4,1,1,140.0,224.0,1.0,14.9671,0.04,1.382,1,71300000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71300000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,4,1,1,224.0,864.0,1.0,9.5457,-0.77,1.397,1,71300000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71300000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,4,1,1,864.0,1500.0,1.0,15.94,-0.13,1.206,1,71300000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71350001,1984-07-01 00:00:00.0,1986-06-08 00:00:00.0,1,2,1,1,80.0,345.0,1.0,41.0227,0.62,1.2,2,71350001_1984-07-01 00:00:00.0_1986-06-08 00:00:00.0,1984-07-01,1986-06-08
71350001,1984-07-01 00:00:00.0,1986-06-08 00:00:00.0,2,2,1,1,345.0,950.0,1.0,4.1372,-2.5,1.986,2,71350001_1984-07-01 00:00:00.0_1986-06-08 00:00:00.0,1984-07-01,1986-06-08
71350001,1986-06-09 00:00:00.0,1990-11-23 00:00:00.0,1,2,1,1,90.0,338.0,1.0,33.6085,0.39,1.3,2,71350001_1986-06-09 00:00:00.0_1990-11-23 00:00:00.0,1986-06-09,1990-11-23
71350001,1986-06-09 00:00:00.0,1990-11-23 00:00:00.0,2,2,1,1,338.0,950.0,1.0,4.1372,-2.5,1.986,2,71350001_1986-06-09 00:00:00.0_1990-11-23 00:00:00.0,1986-06-09,1990-11-23
71350001,1990-11-24 00:00:00.0,2002-04-22 00:00:00.0,1,2,1,1,90.0,350.0,1.0,41.0227,0.63,1.2,2,71350001_1990-11-24 00:00:00.0_2002-04-22 00:00:00.0,1990-11-24,2002-04-22
71350001,1990-11-24 00:00:00.0,2002-04-22 00:00:00.0,2,2,1,1,350.0,850.0,1.0,4.1372,-2.5,1.986,2,71350001_1990-11-24 00:00:00.0_2002-04-22 00:00:00.0,1990-11-24,2002-04-22
71350001,2002-04-23 00:00:00.0,2012-01-19 00:00:00.0,1,2,1,1,80.0,381.0,1.0,42.8,0.62,1.2,2,71350001_2002-04-23 00:00:00.0_2012-01-19 00:00:00.0,2002-04-23,2012-01-19
71350001,2002-04-23 00:00:00.0,2012-01-19 00:00:00.0,2,2,1,1,381.0,1000.0,1.0,3.6664,-3.04,2.0,2,71350001_2002-04-23 00:00:00.0_2012-01-19 00:00:00.0,2002-04-23,2012-01-19
71350001,2012-01-20 00:00:00.0,2016-03-10 00:00:00.0,1,3,1,1,100.0,350.0,1.0,41.0227,0.63,1.2,2,71350001_2012-01-20 00:00:00.0_2016-03-10 00:00:00.0,2012-01-20,2016-03-10
71350001,2012-01-20 00:00:00.0,2016-03-10 00:00:00.0,2,3,1,1,350.0,985.0,1.0,4.1372,-2.5,1.986,2,71350001_2012-01-20 00:00:00.0_2016-03-10 00:00:00.0,2012-01-20,2016-03-10
71350001,2012-01-20 00:00:00.0,2016-03-10 00:00:00.0,3,3,1,1,985.0,1050.0,1.0,3.6664,-3.04,2.0,2,71350001_2012-01-20 00:00:00.0_2016-03-10 00:00:00.0,2012-01-20,2016-03-10
71350001,2016-03-11 00:00:00.0,2021-09-20 00:00:00.0,1,4,1,1,50.0,156.0,1.0,30.2104,0.37,1.7,2,71350001_2016-03-11 00:00:00.0_2021-09-20 00:00:00.0,2016-03-11,2021-09-20
71350001,2016-03-11 00:00:00.0,2021-09-20 00:00:00.0,2,4,1,1,156.0,208.0,1.0,44.8316,0.64,1.2,2,71350001_2016-03-11 00:00:00.0_2021-09-20 00:00:00.0,2016-03-11,2021-09-20
71350001,2016-03-11 00:00:00.0,2021-09-20 00:00:00.0,3,4,1,1,208.0,684.0,1.0,30.5386,0.15,1.247,2,71350001_2016-03-11 00:00:00.0_2021-09-20 00:00:00.0,2016-03-11,2021-09-20
71350001,2016-03-11 00:00:00.0,2021-09-20 00:00:00.0,4,4,1,1,684.0,1050.0,1.0,43.6655,2.01,1.278,2,71350001_2016-03-11 00:00:00.0_2021-09-20 00:00:00.0,2016-03-11,2021-09-20
71350001,2021-09-21 00:00:00.0,2023-12-31 00:00:00.0,1,3,1,1,100.0,187.0,1.0,30.8907,0.38,1.6,2,71350001_2021-09-21 00:00:00.0_2023-12-31 00:00:00.0,2021-09-21,2023-12-31
71350001,2021-09-21 00:00:00.0,2023-12-31 00:00:00.0,2,3,1,1,187.0,336.0,1.0,44.2032,0.61,1.21,2,71350001_2021-09-21 00:00:00.0_2023-12-31 00:00:00.0,2021-09-21,2023-12-31
71350001,2021-09-21 00:00:00.0,2023-12-31 00:00:00.0,3,3,1,1,336.0,1050.0,1.0,3.6664,-3.04,2.0,2,71350001_2021-09-21 00:00:00.0_2023-12-31 00:00:00.0,2021-09-21,2023-12-31
71350001,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,4,1,1,60.0,156.0,1.0,30.2104,0.37,1.7,1,71350001_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71350001,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,4,1,1,156.0,208.0,1.0,44.8316,0.64,1.2,1,71350001_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71350001,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,4,1,1,208.0,686.0,1.0,30.5386,0.15,1.247,1,71350001_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
71350001,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,4,1,1,686.0,1050.0,1.0,43.6655,2.01,1.277,1,71350001_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72430000,1957-05-01 00:00:00.0,1984-05-10 00:00:00.0,1,2,1,1,60.0,240.0,1.0,46.7,0.64,1.2,2,72430000_1957-05-01 00:00:00.0_1984-05-10 00:00:00.0,1957-05-01,1984-05-10
72430000,1957-05-01 00:00:00.0,1984-05-10 00:00:00.0,2,2,1,1,240.0,1200.0,1.0,0.1488,-6.12,3.0,2,72430000_1957-05-01 00:00:00.0_1984-05-10 00:00:00.0,1957-05-01,1984-05-10
72430000,1984-05-11 00:00:00.0,1992-05-28 00:00:00.0,1,2,1,1,70.0,237.0,1.0,33.5277,0.42,1.5,2,72430000_1984-05-11 00:00:00.0_1992-05-28 00:00:00.0,1984-05-11,1992-05-28
72430000,1984-05-11 00:00:00.0,1992-05-28 00:00:00.0,2,2,1,1,237.0,1150.0,1.0,0.1488,-6.12,3.0,2,72430000_1984-05-11 00:00:00.0_1992-05-28 00:00:00.0,1984-05-11,1992-05-28
72430000,1992-05-29 00:00:00.0,2007-10-31 00:00:00.0,1,2,1,1,60.0,221.0,1.0,33.4,0.33,1.5,2,72430000_1992-05-29 00:00:00.0_2007-10-31 00:00:00.0,1992-05-29,2007-10-31
72430000,1992-05-29 00:00:00.0,2007-10-31 00:00:00.0,2,2,1,1,221.0,1350.0,1.0,0.1488,-6.12,3.0,2,72430000_1992-05-29 00:00:00.0_2007-10-31 00:00:00.0,1992-05-29,2007-10-31
72430000,2007-11-01 00:00:00.0,2015-02-23 00:00:00.0,1,2,1,1,60.0,230.0,1.0,33.4,0.38,1.5,2,72430000_2007-11-01 00:00:00.0_2015-02-23 00:00:00.0,2007-11-01,2015-02-23
72430000,2007-11-01 00:00:00.0,2015-02-23 00:00:00.0,2,2,1,1,230.0,1350.0,1.0,0.1488,-6.12,3.0,2,72430000_2007-11-01 00:00:00.0_2015-02-23 00:00:00.0,2007-11-01,2015-02-23
72430000,2015-02-24 00:00:00.0,2020-05-08 00:00:00.0,1,4,1,1,70.0,117.0,1.0,50.6888,0.56,1.45,2,72430000_2015-02-24 00:00:00.0_2020-05-08 00:00:00.0,2015-02-24,2020-05-08
72430000,2015-02-24 00:00:00.0,2020-05-08 00:00:00.0,2,4,1,1,117.0,126.0,1.0,38.0616,0.4,1.65,2,72430000_2015-02-24 00:00:00.0_2020-05-08 00:00:00.0,2015-02-24,2020-05-08
72430000,2015-02-24 00:00:00.0,2020-05-08 00:00:00.0,3,4,1,1,126.0,242.0,1.0,21.4216,0.05,1.7,2,72430000_2015-02-24 00:00:00.0_2020-05-08 00:00:00.0,2015-02-24,2020-05-08
72430000,2015-02-24 00:00:00.0,2020-05-08 00:00:00.0,4,4,1,1,242.0,1350.0,1.0,0.1488,-6.12,3.0,2,72430000_2015-02-24 00:00:00.0_2020-05-08 00:00:00.0,2015-02-24,2020-05-08
72430000,2020-05-09 00:00:00.0,2023-12-31 00:00:00.0,1,3,1,1,70.0,89.0,1.0,49.5351,0.56,1.44,2,72430000_2020-05-09 00:00:00.0_2023-12-31 00:00:00.0,2020-05-09,2023-12-31
72430000,2020-05-09 00:00:00.0,2023-12-31 00:00:00.0,2,3,1,1,89.0,249.0,1.0,34.0296,0.46,1.451,2,72430000_2020-05-09 00:00:00.0_2023-12-31 00:00:00.0,2020-05-09,2023-12-31
72430000,2020-05-09 00:00:00.0,2023-12-31 00:00:00.0,3,3,1,1,249.0,1150.0,1.0,0.1488,-6.12,3.0,2,72430000_2020-05-09 00:00:00.0_2023-12-31 00:00:00.0,2020-05-09,2023-12-31
72430000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,4,1,1,63.0,120.0,,49.7814,0.6,1.263,1,72430000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72430000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,4,1,1,120.0,162.0,,32.2652,0.35,1.305,1,72430000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72430000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,4,1,1,162.0,236.0,,33.5277,0.42,1.5,1,72430000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72430000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,4,1,1,236.0,1450.0,1.0,19.8907,-0.85,1.3,1,72430000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72630000,1957-10-01 00:00:00.0,1963-09-26 00:00:00.0,1,2,1,1,30.0,801.0,1.0,58.5941,0.24,1.34,2,72630000_1957-10-01 00:00:00.0_1963-09-26 00:00:00.0,1957-10-01,1963-09-26
72630000,1957-10-01 00:00:00.0,1963-09-26 00:00:00.0,2,2,1,1,801.0,1150.0,1.0,27.1802,-0.99,1.6,2,72630000_1957-10-01 00:00:00.0_1963-09-26 00:00:00.0,1957-10-01,1963-09-26
72630000,1963-09-27 00:00:00.0,1980-06-01 00:00:00.0,1,2,1,1,30.0,561.0,1.0,57.5047,0.27,1.3,2,72630000_1963-09-27 00:00:00.0_1980-06-01 00:00:00.0,1963-09-27,1980-06-01
72630000,1963-09-27 00:00:00.0,1980-06-01 00:00:00.0,2,2,1,1,561.0,1200.0,1.0,29.7471,-0.28,1.6,2,72630000_1963-09-27 00:00:00.0_1980-06-01 00:00:00.0,1963-09-27,1980-06-01
72630000,1980-06-02 00:00:00.0,1996-09-01 00:00:00.0,1,3,1,1,30.0,75.0,1.0,46.9331,0.1,1.58,2,72630000_1980-06-02 00:00:00.0_1996-09-01 00:00:00.0,1980-06-02,1996-09-01
72630000,1980-06-02 00:00:00.0,1996-09-01 00:00:00.0,2,3,1,1,75.0,801.0,1.0,58.5941,0.24,1.34,2,72630000_1980-06-02 00:00:00.0_1996-09-01 00:00:00.0,1980-06-02,1996-09-01
72630000,1980-06-02 00:00:00.0,1996-09-01 00:00:00.0,3,3,1,1,801.0,1150.0,1.0,27.1802,-0.99,1.6,2,72630000_1980-06-02 00:00:00.0_1996-09-01 00:00:00.0,1980-06-02,1996-09-01
72630000,1996-09-02 00:00:00.0,2007-08-20 00:00:00.0,1,3,1,1,30.0,239.0,1.0,49.6122,0.04,1.5,2,72630000_1996-09-02 00:00:00.0_2007-08-20 00:00:00.0,1996-09-02,2007-08-20
72630000,1996-09-02 00:00:00.0,2007-08-20 00:00:00.0,2,3,1,1,239.0,387.0,1.0,44.5614,0.01,1.602,2,72630000_1996-09-02 00:00:00.0_2007-08-20 00:00:00.0,1996-09-02,2007-08-20
72630000,1996-09-02 00:00:00.0,2007-08-20 00:00:00.0,3,3,1,1,387.0,1200.0,1.0,58.5941,-0.27,1.33,2,72630000_1996-09-02 00:00:00.0_2007-08-20 00:00:00.0,1996-09-02,2007-08-20
72630000,2007-08-21 00:00:00.0,2014-09-30 00:00:00.0,1,2,1,1,30.0,387.0,1.0,44.5614,0.01,1.602,2,72630000_2007-08-21 00:00:00.0_2014-09-30 00:00:00.0,2007-08-21,2014-09-30
72630000,2007-08-21 00:00:00.0,2014-09-30 00:00:00.0,2,2,1,1,387.0,1000.0,1.0,58.5941,-0.27,1.33,2,72630000_2007-08-21 00:00:00.0_2014-09-30 00:00:00.0,2007-08-21,2014-09-30
72630000,2014-10-01 00:00:00.0,2017-01-07 00:00:00.0,1,3,1,1,60.0,285.0,1.0,60.5798,0.18,1.345,2,72630000_2014-10-01 00:00:00.0_2017-01-07 00:00:00.0,2014-10-01,2017-01-07
72630000,2014-10-01 00:00:00.0,2017-01-07 00:00:00.0,2,3,1,1,285.0,599.0,1.0,55.145,0.13,1.414,2,72630000_2014-10-01 00:00:00.0_2017-01-07 00:00:00.0,2014-10-01,2017-01-07
72630000,2014-10-01 00:00:00.0,2017-01-07 00:00:00.0,3,3,1,1,599.0,1150.0,1.0,58.5941,-0.27,1.33,2,72630000_2014-10-01 00:00:00.0_2017-01-07 00:00:00.0,2014-10-01,2017-01-07
72630000,2017-01-08 00:00:00.0,2022-04-04 00:00:00.0,1,4,1,1,30.0,77.0,1.0,34.1006,-0.16,2.232,2,72630000_2017-01-08 00:00:00.0_2022-04-04 00:00:00.0,2017-01-08,2022-04-04
72630000,2017-01-08 00:00:00.0,2022-04-04 00:00:00.0,2,4,1,1,77.0,316.0,1.0,37.926,-0.08,1.652,2,72630000_2017-01-08 00:00:00.0_2022-04-04 00:00:00.0,2017-01-08,2022-04-04
72630000,2017-01-08 00:00:00.0,2022-04-04 00:00:00.0,3,4,1,1,316.0,599.0,1.0,55.145,0.13,1.414,2,72630000_2017-01-08 00:00:00.0_2022-04-04 00:00:00.0,2017-01-08,2022-04-04
72630000,2017-01-08 00:00:00.0,2022-04-04 00:00:00.0,4,4,1,1,599.0,1150.0,1.0,58.5941,-0.27,1.33,2,72630000_2017-01-08 00:00:00.0_2022-04-04 00:00:00.0,2017-01-08,2022-04-04
72630000,2022-04-05 00:00:00.0,2023-12-31 00:00:00.0,1,4,1,1,30.0,159.0,1.0,42.6092,-0.02,1.703,2,72630000_2022-04-05 00:00:00.0_2023-12-31 00:00:00.0,2022-04-05,2023-12-31
72630000,2022-04-05 00:00:00.0,2023-12-31 00:00:00.0,2,4,1,1,159.0,348.0,1.0,73.2881,0.35,1.248,2,72630000_2022-04-05 00:00:00.0_2023-12-31 00:00:00.0,2022-04-05,2023-12-31
72630000,2022-04-05 00:00:00.0,2023-12-31 00:00:00.0,3,4,1,1,348.0,604.0,1.0,55.145,0.13,1.413,2,72630000_2022-04-05 00:00:00.0_2023-12-31 00:00:00.0,2022-04-05,2023-12-31
72630000,2022-04-05 00:00:00.0,2023-12-31 00:00:00.0,4,4,1,1,604.0,1150.0,1.0,58.5941,-0.27,1.33,2,72630000_2022-04-05 00:00:00.0_2023-12-31 00:00:00.0,2022-04-05,2023-12-31
72630000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,3,1,1,29.0,234.0,1.0,48.9913,0.05,1.552,1,72630000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72630000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,3,1,1,234.0,1026.0,1.0,54.0361,-0.01,1.379,1,72630000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72630000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,3,1,1,1026.0,1400.0,1.0,58.5941,-0.27,1.33,1,72630000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
72680000,1939-10-01 00:00:00.0,1972-10-26 00:00:00.0,1,3.0,1,1,20.0,125.0,1.0,49.0,0.22,2.296,2,72680000_1939-10-01 00:00:00.0_1972-10-26 00:00:00.0,1939-10-01,1972-10-26
72680000,1939-10-01 00:00:00.0,1972-10-26 00:00:00.0,2,3.0,1,1,125.0,273.0,1.0,45.006,0.16,1.7,2,72680000_1939-10-01 00:00:00.0_1972-10-26 00:00:00.0,1939-10-01,1972-10-26
