station_code,measurement_datetime,stage_cm,discharge_m3s
72715000,2014-02-19 14:25:00,67.0,6.455
72715000,2014-07-10 11:46:00,131.0,25.184
72715000,2014-11-05 14:01:00,105.0,16.305
72715000,2015-02-10 13:53:00,108.0,17.545
72715000,2015-02-10 13:53:00,108.0,17.5
72715000,2015-06-24 10:46:00,154.0,17.007
72715000,2015-06-24 10:46:00,154.0,17.0
72715000,2015-09-25 11:11:00,142.0,7.126
72715000,2015-09-25 11:11:00,142.0,7.13
72715000,2016-03-03 11:51:00,223.0,126.0
72715000,2016-03-03 11:51:00,223.0,126.401
72715000,2016-03-03 13:29:00,234.0,144.0
72715000,2016-03-03 13:29:00,234.0,144.436
72715000,2016-06-06 13:50:00,151.0,15.081
72715000,2016-06-06 13:50:00,151.0,15.1
72715000,2016-09-21 14:29:00,148.0,13.754
72715000,2016-09-21 14:29:00,148.0,13.8
72715000,2017-02-04 14:39:00,146.0,11.096
72715000,2017-02-04 14:39:00,146.0,11.1
72715000,2017-06-17 13:18:00,150.0,16.809
72715000,2017-06-17 13:18:00,150.0,16.8
72715000,2017-08-11 14:44:00,126.0,3.344
72715000,2017-11-10 09:53:00,158.0,17.265
72715000,2017-11-10 09:53:00,158.0,17.3
72715000,2018-02-27 10:43:00,142.0,3.883
72715000,2018-02-27 10:43:00,142.0,3.88
72715000,2018-06-19 13:08:00,142.0,3.41
72715000,2018-09-26 14:51:00,152.0,9.76
72715000,2018-10-18 13:48:00,214.0,98.4
72715000,2018-10-18 13:48:00,214.0,98.408
72715000,2019-02-05 10:14:00,147.0,7.192
72715000,2019-02-05 10:14:00,147.0,7.19
72715000,2019-07-03 11:10:00,152.0,10.8
72715000,2019-07-03 11:10:00,152.0,10.795
72715000,2019-09-13 12:33:00,113.0,1.872
72715000,2019-09-13 15:57:00,113.0,1.45
72715000,2019-09-13 16:03:00,113.0,2.136
72715000,2019-11-25 11:40:00,142.0,3.23
72715000,2019-11-25 11:40:00,142.0,3.234
72715000,2019-11-25 11:56:00,142.0,3.1
72715000,2019-11-25 11:56:00,142.0,3.102
72715000,2019-11-25 14:43:00,142.0,2.68
72715000,2022-04-28 10:11:00,157.0,14.583
72715000,2022-04-28 10:11:00,157.0,14.6
72715000,2022-06-22 10:53:00,209.0,93.2
72715000,2022-08-03 11:28:00,150.0,4.881
72715000,2022-08-03 11:28:00,150.0,4.88
72715000,2022-11-07 10:28:00,156.0,13.1
72715000,2022-11-07 10:28:00,156.0,13.15
72715000,2022-11-07 11:50:00,156.0,14.635
72715000,2022-11-07 11:50:00,156.0,14.6
72715000,2023-04-18 10:35:00,188.0,55.4
72715000,2023-04-18 10:35:00,188.0,55.435
72715000,2023-04-18 10:53:00,187.0,54.101
72715000,2023-04-18 10:53:00,187.0,54.1
72715000,2023-06-21 09:58:00,153.0,9.225
72715000,2023-06-21 09:58:00,153.0,9.23
72715000,2023-09-29 10:23:00,169.0,29.527
72715000,2023-10-04 15:20:00,259.0,163.369
72715000,2023-10-04 15:39:00,263.0,172.842
72715000,2023-10-04 16:05:00,269.0,178.999
72715000,2023-11-24 10:23:00,175.0,46.4
72715000,2023-11-24 10:23:00,175.0,46.359
72715000,2024-04-04 10:30:00,110.0,7.521
72715000,2024-11-22 13:44:00,152.0,14.788
72715000,2025-03-26 10:31:00,147.0,5.081
72715000,2025-06-09 09:28:00,155.0,10.353
72715000,2025-12-02 12:45:00,167.0,31.7
72715000,2026-03-02 10:51:00,139.0,6.87
72810000,2000-04-14 07:00:00,75.0,12.0
72810000,2000-06-24 07:00:00,91.0,31.0
72810000,2000-10-07 07:00:00,115.0,73.46
72810000,2000-10-07 07:00:00,115.0,73.5
72810000,2000-12-19 07:00:00,100.0,44.0
72810000,2001-06-23 07:00:00,99.0,44.5
72810000,2001-09-26 14:00:00,83.0,22.3
72810000,2001-12-12 13:15:00,100.0,43.5
72810000,2002-05-04 08:45:00,72.0,9.48
72810000,2002-08-24 10:30:00,103.0,46.8
72810000,2002-11-18 17:00:00,126.0,85.8
72810000,2003-02-09 09:35:00,96.0,33.8
72810000,2003-05-07 14:30:00,75.0,13.0
72810000,2003-09-14 10:00:00,70.0,7.17
72810000,2003-12-09 14:00:00,77.0,19.5
72810000,2004-09-14 09:00:00,151.0,152.0
72810000,2004-12-04 10:00:00,87.0,21.9
72810000,2005-07-22 11:00:00,87.0,22.7
72810000,2005-10-29 09:30:00,284.0,465.0
72810000,2006-08-29 08:40:00,75.0,9.6
72810000,2007-07-17 10:00:00,101.0,43.2
72810000,2007-10-11 11:30:00,121.5,73.4
72810000,2007-11-10 11:30:00,121.5,73.4
72810000,2008-05-21 09:30:00,78.0,7.84
72810000,2008-09-11 10:20:00,101.0,42.9
72810000,2008-12-11 09:50:00,82.5,16.1
72810000,2009-06-29 09:10:00,77.0,10.8
72810000,2009-09-28 10:45:00,265.5,487.0
72810000,2009-12-08 10:00:00,104.0,45.9
72810000,2010-05-04 13:30:00,124.0,79.4
72810000,2010-08-17 09:00:00,94.0,28.0
72810000,2010-11-18 14:00:00,98.0,35.9
72810000,2011-02-28 09:00:00,185.5,194.0
72810000,2011-07-09 08:30:00,118.5,69.1
72810000,2011-08-31 09:30:00,237.0,357.0
72810000,2011-11-21 08:00:00,80.0,15.6
72810000,2012-03-26 11:35:00,73.0,6.93
72810000,2012-05-28 09:30:00,84.0,16.4
72810000,2012-08-24 09:59:00,76.0,13.228
72810000,2012-11-21 09:16:00,71.0,6.876
72810000,2013-03-06 09:40:00,110.0,16.993
72810000,2013-03-06 09:40:00,83.0,16.993
72810000,2013-11-06 10:33:00,86.0,21.534
72810000,2014-02-20 10:11:00,74.0,12.521
72810000,2014-07-11 10:58:00,106.0,48.995
72810000,2014-11-06 10:11:00,104.0,43.297
72810000,2015-02-11 13:25:00,98.0,40.3
72810000,2015-02-11 13:25:00,98.0,40.267
72810000,2015-06-25 11:23:00,100.0,41.506
72810000,2015-06-25 11:23:00,100.0,41.5
72810000,2015-09-29 10:40:00,172.0,178.0
72810000,2015-09-29 10:40:00,172.0,178.142
72810000,2016-03-02 14:16:00,102.0,44.136
72810000,2016-03-02 14:16:00,102.0,44.1
72810000,2016-06-15 11:42:00,82.0,21.488
72810000,2016-06-15 11:42:00,82.0,21.5
72810000,2016-09-22 11:34:00,88.0,28.082
72810000,2016-09-22 11:34:00,88.0,28.1
72810000,2017-02-02 11:02:00,88.0,26.37
72810000,2017-02-02 11:02:00,88.0,26.4
72810000,2017-06-16 13:56:00,104.0,45.8
72810000,2017-06-16 13:56:00,104.0,45.759
72810000,2017-08-15 12:30:00,85.0,24.0
72810000,2017-08-15 12:30:00,85.0,23.953
72810000,2017-11-09 10:49:00,106.0,50.1
72810000,2017-11-09 10:49:00,106.0,50.138
72810000,2018-02-28 09:41:00,72.0,4.615
72810000,2018-06-18 11:25:00,73.0,10.3
72810000,2018-09-27 11:46:00,82.0,21.645
72810000,2018-09-27 11:46:00,82.0,21.6
72810000,2018-10-23 12:29:00,123.0,81.227
72810000,2018-10-23 12:29:00,123.0,81.2
72810000,2019-02-06 14:52:00,88.0,25.965
72810000,2019-02-06 14:52:00,88.0,26.0
72810000,2019-07-04 12:14:00,84.0,19.8
72810000,2019-07-04 12:14:00,84.0,19.845
72810000,2019-09-16 12:45:00,55.0,1.683
72810000,2019-09-16 15:25:00,69.0,7.69
72810000,2019-09-16 15:25:00,69.0,7.691
72810000,2019-09-16 15:48:00,68.0,7.26
72810000,2019-11-26 12:57:00,74.0,11.0
72810000,2019-11-26 12:57:00,74.0,10.976
72810000,2022-05-02 10:39:00,107.0,53.0
72810000,2022-05-02 10:39:00,107.0,52.96
72810000,2022-06-23 14:26:00,195.0,229.492
72810000,2022-06-23 14:26:00,195.0,229.0
72810000,2022-08-04 11:44:00,67.0,4.715
72810000,2022-08-04 11:44:00,67.0,4.72
72810000,2022-11-04 10:09:00,105.0,53.399
72810000,2022-11-04 10:09:00,105.0,53.4
72810000,2023-04-19 09:44:00,138.0,110.0
72810000,2023-04-19 09:44:00,138.0,110.305
72810000,2023-06-22 09:39:00,86.0,25.3
72810000,2023-06-22 09:39:00,86.0,25.339
72810000,2023-10-03 10:25:00,98.0,41.171
72810000,2023-11-25 15:45:00,128.0,89.555
72810000,2023-11-25 15:45:00,128.0,89.6
72810000,2024-04-08 10:57:00,76.0,16.006
72810000,2024-11-21 09:24:00,97.0,38.585
72810000,2025-03-26 15:15:00,85.0,21.375
72810000,2025-06-10 10:09:00,91.0,27.621
72810000,2025-12-05 10:59:00,97.0,23.7
72810000,2026-02-27 09:47:00,84.0,19.9
72849000,2000-04-19 07:00:00,394.0,590.0
72849000,2000-06-26 07:00:00,125.0,43.3
72849000,2000-10-05 07:00:00,227.0,178.9
72849000,2000-12-18 07:00:00,167.0,91.3
72849000,2001-06-24 07:00:00,150.0,72.1
72849000,2001-09-27 11:15:00,108.0,26.8
72849000,2001-12-13 13:30:00,150.0,64.6
72849000,2002-05-04 16:15:00,86.0,13.16
72849000,2002-08-25 11:00:00,160.0,85.8
72849000,2002-11-19 08:30:00,300.0,331.0
72849000,2003-02-08 16:15:00,130.0,47.4
72849000,2003-05-08 15:00:00,90.0,17.0
72849000,2003-09-15 14:45:00,84.0,12.1
72849000,2003-12-10 08:00:00,108.0,33.5
72849000,2004-09-15 08:00:00,380.0,309.0
72849000,2004-12-06 10:00:00,124.0,35.12
72849000,2005-07-25 09:00:00,188.0,126.0
72849000,2005-11-01 08:30:00,240.0,230.0
72849000,2006-08-31 08:40:00,92.0,15.4
72849000,2007-07-18 11:30:00,211.0,169.0
72849000,2007-11-13 11:00:00,166.0,101.0
72849000,2008-05-22 10:30:00,96.0,7.8
72849000,2008-09-12 14:10:00,247.0,171.0
72849000,2008-12-12 10:30:00,110.0,29.5
72849000,2009-06-30 08:35:00,114.0,32.1
72849000,2009-09-30 08:30:00,366.0,510.0
72849000,2009-12-10 08:40:00,136.0,57.9
72849000,2010-05-06 08:30:00,174.5,104.0
72849000,2010-08-19 08:00:00,135.0,32.6
72849000,2010-11-23 07:00:00,126.0,43.1
72849000,2011-03-02 08:20:00,247.0,226.0
72849000,2011-07-10 08:30:00,170.0,98.6
72849000,2011-09-03 08:36:00,221.5,192.0
72849000,2011-11-22 08:15:00,108.5,28.6
72849000,2012-03-31 15:30:00,66.5,3.25
72849000,2012-05-29 10:00:00,105.5,28.8
72849000,2012-08-27 09:00:00,97.0,25.6
72849000,2012-11-23 16:29:00,80.0,13.179
72849000,2013-03-07 09:40:00,132.0,51.301
72849000,2013-11-07 09:14:00,118.0,35.183
72849000,2014-02-26 09:28:00,126.0,45.473
72849000,2014-07-14 11:14:00,138.0,50.808
72849000,2014-11-11 13:00:00,173.0,88.722
72849000,2014-11-11 13:00:00,173.0,88.7
72849000,2015-02-20 09:58:00,170.0,87.7
72849000,2015-02-20 09:58:00,170.0,87.652
72849000,2015-06-26 10:14:00,153.0,60.998
72849000,2015-06-26 10:14:00,153.0,61.0
72849000,2015-09-28 13:41:00,527.0,873.492
72849000,2015-09-28 13:41:00,527.0,873.0
72849000,2016-03-04 11:31:00,359.0,436.685
72849000,2016-03-04 11:31:00,359.0,437.0
72849000,2016-06-03 11:38:00,158.0,79.083
72849000,2016-06-03 11:38:00,158.0,79.1
72849000,2016-09-23 15:07:00,119.0,38.394
72849000,2016-09-23 15:07:00,119.0,38.4
72849000,2017-02-03 14:13:00,146.0,64.7
72849000,2017-06-15 13:10:00,166.0,91.3
72849000,2017-06-15 13:10:00,166.0,91.255
72849000,2017-08-14 15:36:00,98.0,22.4
72849000,2017-11-08 08:35:00,170.0,99.9
72849000,2017-11-08 08:35:00,170.0,99.903
72849000,2018-03-01 11:13:00,102.0,20.023
72849000,2018-03-01 11:13:00,102.0,20.0
72849000,2018-06-15 16:34:00,117.0,36.2
72849000,2018-10-01 11:59:00,104.0,28.063
72849000,2018-10-01 11:59:00,104.0,28.1
72849000,2018-10-19 08:27:00,473.0,737.999
72849000,2018-10-19 08:27:00,473.0,738.0
72849000,2019-02-11 14:27:00,104.0,25.25
72849000,2019-02-11 14:27:00,104.0,25.3
72849000,2019-07-05 11:15:00,116.0,38.0
72849000,2019-07-05 11:15:00,116.0,37.978
72849000,2019-09-11 09:56:00,69.0,7.43
72849000,2019-11-22 11:37:00,105.0,29.0
72849000,2019-11-22 11:37:00,105.0,28.966
72849000,2022-05-03 10:16:00,632.0,946.609
72849000,2022-05-03 10:16:00,632.0,947.0
72849000,2022-06-21 10:07:00,158.0,78.494
72849000,2022-06-21 10:07:00,158.0,78.5
72849000,2022-08-05 14:07:00,97.0,23.767
72849000,2022-08-05 14:07:00,97.0,23.8
72849000,2022-11-03 12:35:00,165.0,90.17
72849000,2022-11-03 12:35:00,165.0,90.2
72849000,2023-04-17 13:52:00,179.0,107.0
72849000,2023-06-26 08:45:00,233.0,185.0
72849000,2023-06-26 08:45:00,233.0,185.094
72849000,2023-10-02 11:06:00,159.0,82.138
72849000,2023-11-25 10:51:00,218.0,166.0
72849000,2023-11-25 10:51:00,218.0,165.881
72849000,2024-04-03 11:04:00,108.0,30.164
72849000,2024-07-01 11:24:00,153.0,67.6
72849000,2024-11-25 09:59:00,116.0,36.214
72849000,2025-03-25 14:30:00,93.0,19.8
72849000,2025-06-06 09:51:00,255.0,223.68
72849000,2025-06-06 10:06:00,255.0,228.208
72849000,2025-12-04 11:14:00,142.0,58.5
72849000,2026-02-26 10:36:00,109.0,29.9
73300000,2000-04-11 07:00:00,70.0,5.82
73300000,2000-06-16 07:00:00,74.0,7.5
73300000,2000-09-20 07:00:00,188.0,115.0
73300000,2000-12-14 07:00:00,75.0,9.1
73300000,2001-06-12 07:00:00,91.0,15.9
73300000,2001-09-15 14:00:00,74.0,7.66
73300000,2001-12-01 14:00:00,110.0,30.1
73300000,2002-04-27 14:45:00,68.0,5.74
73300000,2002-08-17 14:00:00,89.0,15.9
73300000,2002-11-13 15:00:00,122.0,40.2
73300000,2003-01-25 11:45:00,80.0,11.1
73300000,2003-05-01 15:00:00,85.0,14.4
73300000,2003-09-04 10:30:00,57.0,2.41
73300000,2003-12-03 10:10:00,79.5,10.3
73300000,2004-09-09 10:00:00,67.0,4.029
73300000,2004-11-27 09:00:00,87.0,13.6
73300000,2005-07-12 08:00:00,77.0,8.08
73300000,2005-10-20 13:00:00,133.5,47.3
73300000,2006-08-19 08:00:00,97.0,18.7
73300000,2007-07-07 11:00:00,72.0,5.92
73300000,2007-10-27 13:00:00,94.0,19.9
73300000,2008-05-12 13:00:00,89.0,15.8
73300000,2008-09-01 10:10:00,72.0,6.42
73300000,2008-12-02 09:40:00,80.0,9.82
73300000,2009-06-22 14:40:00,79.0,8.86
73300000,2009-09-24 09:15:00,121.0,43.7
73300000,2010-04-30 09:20:00,169.0,72.3
73300000,2010-08-11 14:00:00,87.0,12.2
73300000,2010-11-10 09:10:00,80.0,8.34
73300000,2011-02-22 10:44:00,142.5,54.9
73300000,2011-07-01 12:00:00,276.0,225.0
73300000,2011-08-23 09:46:00,158.5,67.0
73300000,2011-11-08 09:20:00,85.0,10.8
73300000,2012-03-20 09:10:00,63.0,2.46
73300000,2012-05-23 13:30:00,64.0,3.13
73300000,2012-08-17 09:40:00,74.0,7.27
73300000,2012-11-13 11:30:00,70.0,5.069
73300000,2013-02-22 10:32:00,95.0,17.986
73300000,2013-10-30 09:55:00,103.0,23.899
73300000,2014-02-12 15:09:00,68.0,4.511
73300000,2014-07-04 11:30:00,146.0,58.312
73300000,2014-10-31 12:54:00,75.0,8.488
73300000,2015-02-02 11:29:00,80.0,9.787
73300000,2015-02-02 11:29:00,80.0,9.79
73300000,2015-02-02 12:10:00,80.0,11.016
73300000,2015-02-02 12:10:00,80.0,11.0
73300000,2015-06-16 11:35:00,194.0,99.852
73300000,2015-06-16 11:35:00,194.0,99.9
73300000,2015-09-14 14:25:00,93.0,17.7
73300000,2015-09-14 14:25:00,93.0,17.684
73300000,2016-02-24 14:06:00,94.0,19.4
73300000,2016-02-24 14:06:00,94.0,19.394
73300000,2016-06-10 11:45:00,80.0,11.464
73300000,2016-06-10 11:45:00,80.0,11.5
73300000,2016-09-12 11:43:00,82.0,12.454
73300000,2016-09-12 11:43:00,82.0,12.5
73300000,2017-02-08 10:40:00,65.0,4.6
73300000,2017-06-21 12:04:00,92.0,17.957
73300000,2017-06-21 12:04:00,92.0,18.0
73300000,2017-08-04 12:19:00,67.0,5.35
73300000,2017-08-04 12:26:00,67.0,5.873
73300000,2017-08-04 12:26:00,67.0,5.87
73300000,2017-11-15 10:23:00,84.0,13.657
73300000,2017-11-15 10:23:00,84.0,13.7
73300000,2018-02-20 11:00:00,77.0,9.308
73300000,2018-02-20 11:00:00,77.0,9.31
73300000,2018-06-25 15:23:00,74.0,7.92
73300000,2018-06-25 15:23:00,74.0,7.923
73300000,2018-09-21 11:44:00,82.0,11.5
73300000,2018-09-21 11:44:00,82.0,11.498
73300000,2018-10-26 10:05:00,103.0,25.3
73300000,2018-10-26 10:05:00,103.0,25.265
73300000,2019-01-31 14:54:00,76.0,8.2
73300000,2019-07-01 13:31:00,83.0,13.5
73300000,2019-07-01 13:31:00,83.0,13.468
73300000,2019-09-05 10:34:00,57.0,2.747
73300000,2019-09-05 10:34:00,57.0,2.75
73300000,2019-09-05 14:18:00,57.0,2.41
73300000,2019-11-21 12:27:00,71.0,6.52
73300000,2019-11-21 12:27:00,71.0,6.5215
73300000,2022-04-25 11:53:00,113.0,33.526
73300000,2022-04-25 11:53:00,113.0,33.5
73300000,2022-06-24 11:06:00,168.0,75.489
73300000,2022-06-24 11:06:00,168.0,75.5
73300000,2022-07-25 13:10:00,74.0,8.71
73300000,2022-11-10 10:48:00,81.0,13.443
73300000,2022-11-10 10:48:00,81.0,13.4
73300000,2023-04-26 10:11:00,84.0,13.349
73300000,2023-04-26 10:11:00,84.0,13.3
73300000,2023-06-29 09:35:00,97.0,23.003
73300000,2023-06-29 09:35:00,97.0,23.0
73300000,2023-09-28 10:56:00,97.0,20.846
73300000,2023-11-28 11:47:00,135.0,51.36
73300000,2023-11-28 11:47:00,135.0,51.4
73300000,2024-04-01 11:28:00,81.0,11.941
73300000,2024-06-27 10:42:00,122.0,42.545
73300000,2024-11-14 10:35:00,70.0,7.496
73300000,2025-03-22 10:17:00,58.0,3.378
73300000,2025-06-03 11:23:00,81.0,12.9213
73300000,2025-12-11 10:43:00,100.0,25.8
73300000,2026-03-05 10:40:00,63.0,4.76
73350000,2000-03-29 07:00:00,98.0,17.5
73350000,2000-06-19 07:00:00,171.0,61.4
73350000,2000-09-21 07:00:00,239.0,145.5
73350000,2000-12-12 07:00:00,84.0,10.5
73350000,2001-06-10 07:00:00,141.0,51.2
73350000,2001-09-13 11:30:00,93.0,17.26
73350000,2001-11-30 10:30:00,152.0,57.5
73350000,2002-04-22 12:00:00,88.0,15.01
73350000,2002-08-13 13:00:00,133.0,42.9
73350000,2002-11-07 10:00:00,166.0,73.1
73350000,2003-01-28 09:50:00,91.0,14.1
73350000,2003-04-25 13:00:00,91.0,16.4
73350000,2003-09-01 11:00:00,70.0,7.96
73350000,2003-11-28 09:25:00,138.0,46.4
73350000,2004-09-02 09:00:00,86.0,12.5
73350000,2004-11-25 09:00:00,118.0,32.95
73350000,2005-07-09 09:00:00,100.0,19.8
73350000,2005-10-17 12:00:00,447.0,481.0
73350000,2006-08-17 09:10:00,220.0,123.0
73350000,2007-07-05 11:20:00,83.0,11.2
73350000,2007-10-29 11:00:00,113.0,29.9
73350000,2008-05-08 14:00:00,144.5,49.5
73350000,2008-08-28 11:00:00,82.5,11.2
73350000,2008-11-28 10:00:00,107.0,23.0
73350000,2009-06-19 14:10:00,137.0,57.5
73350000,2009-09-18 14:15:00,175.0,75.1
73350000,2010-04-27 12:00:00,445.0,453.0
73350000,2010-08-04 11:00:00,164.0,57.3
73350000,2010-11-08 10:45:00,58.0,2.65
73350000,2011-02-16 10:55:00,194.5,106.0
73350000,2011-06-29 09:50:00,182.5,86.1
73350000,2011-08-19 10:00:00,169.0,76.1
73350000,2011-11-06 11:30:00,100.0,20.3
73350000,2012-03-15 09:45:00,57.5,2.92
73350000,2012-05-17 10:30:00,59.0,3.92
73350000,2012-08-10 12:29:00,95.0,7.662
73350000,2012-11-07 12:19:00,53.0,3.235
73350000,2013-02-20 10:19:00,133.0,40.716
73350000,2013-10-25 10:14:00,367.0,286.218
73350000,2014-02-07 11:12:00,58.0,3.674
73350000,2014-06-26 11:52:00,839.0,865.0
73350000,2014-07-26 11:52:00,839.0,865.06
73350000,2014-10-25 10:19:00,109.0,19.151
73350000,2015-01-30 17:48:00,115.0,25.343
73350000,2015-01-30 17:48:00,115.0,25.3
73350000,2015-06-12 14:01:00,116.0,27.077
73350000,2015-06-12 14:01:00,116.0,27.1
73350000,2015-09-16 09:28:00,114.0,22.4
73350000,2015-09-16 09:28:00,114.0,22.406
73350000,2016-02-26 10:28:00,148.0,49.113
73350000,2016-02-26 10:28:00,148.0,49.1
73350000,2016-06-08 14:29:00,117.0,25.8
73350000,2016-06-08 14:29:00,117.0,25.831
73350000,2016-09-07 14:05:00,187.0,82.912
73350000,2016-09-07 14:05:00,187.0,82.9
73350000,2017-02-07 13:50:00,56.0,2.981
73350000,2017-02-07 13:50:00,56.0,2.98
73350000,2017-06-23 14:52:00,112.0,24.238
73350000,2017-06-23 14:52:00,112.0,24.2
73350000,2017-08-08 15:38:00,110.0,23.18
73350000,2017-08-08 15:38:00,110.0,23.2
73350000,2017-11-17 09:52:00,113.0,25.5
73350000,2017-11-17 09:52:00,113.0,25.451
73350000,2018-02-22 09:14:00,166.0,66.607
73350000,2018-02-22 09:14:00,166.0,66.6
73350000,2018-06-22 13:20:00,56.0,3.9339
73350000,2018-06-22 13:20:00,56.0,3.93
73350000,2018-09-14 12:14:00,105.0,20.801
73350000,2018-09-14 12:14:00,105.0,20.8
73350000,2018-10-30 09:23:00,118.0,29.333
73350000,2018-10-30 09:23:00,118.0,29.3
73350000,2019-02-01 11:39:00,51.0,3.0074
73350000,2019-02-01 11:39:00,51.0,3.01
73350000,2019-06-25 12:39:00,106.0,19.5
73350000,2019-06-25 12:39:00,106.0,19.518
73350000,2019-09-04 10:31:00,56.0,3.514
73350000,2019-09-04 10:31:00,56.0,3.51
73350000,2019-09-04 13:38:00,56.0,3.443
73350000,2019-09-04 13:38:00,56.0,3.44
73350000,2019-11-18 11:27:00,68.0,5.4205
73350000,2019-11-18 11:27:00,68.0,5.42
73350000,2019-11-18 13:03:00,63.0,4.839
73350000,2019-11-18 13:03:00,63.0,4.84
73350000,2022-04-20 10:24:00,84.0,9.745
73350000,2022-04-20 10:24:00,84.0,9.74
73350000,2022-06-26 09:34:00,211.0,111.0
73350000,2022-06-26 09:34:00,211.0,110.771
73350000,2022-07-22 15:46:00,110.0,23.2
73350000,2022-07-22 15:46:00,110.0,23.195
73350000,2022-11-11 09:11:00,109.0,22.419
73350000,2022-11-11 09:11:00,109.0,22.4
73350000,2023-04-25 15:02:00,71.0,6.19
73350000,2023-04-25 15:02:00,71.0,6.1857
73350000,2023-06-30 08:53:00,165.0,61.976
73350000,2023-06-30 08:53:00,165.0,62.0
73350000,2023-09-26 10:39:00,68.0,5.507
73350000,2023-11-27 13:56:00,158.0,55.6
73350000,2023-11-27 13:56:00,158.0,55.597
73350000,2024-03-26 12:01:00,152.0,47.786
73350000,2024-06-25 09:26:00,190.0,84.235
73350000,2024-11-15 10:10:00,112.0,23.756
73350000,2025-03-24 11:33:00,61.0,3.79
73350000,2025-05-30 09:51:00,138.0,40.9
73350000,2025-12-12 08:13:00,170.0,65.2
73350000,2026-03-06 09:33:00,58.0,3.3
73600000,2000-04-03 07:00:00,64.0,17.7
73600000,2000-06-22 07:00:00,86.0,58.8
73600000,2000-09-28 08:00:00,138.0,156.0
73600000,2000-12-22 09:30:00,68.0,29.9
73600000,2001-06-20 07:00:00,102.0,61.9
73600000,2001-09-23 10:00:00,66.0,24.3
73600000,2001-12-08 10:30:00,84.0,46.6
73600000,2002-04-30 08:45:00,60.0,15.87
73600000,2002-08-21 15:00:00,88.0,53.0
73600000,2002-11-15 10:30:00,111.0,106.0
73600000,2003-02-11 08:00:00,92.0,61.2
73600000,2003-04-29 13:00:00,65.0,23.5
73600000,2003-09-11 14:00:00,66.0,22.6
73600000,2003-12-02 08:30:00,81.0,41.2
73600000,2004-09-11 11:00:00,60.0,15.3
73600000,2004-12-02 09:00:00,101.0,79.9
73600000,2005-07-19 09:00:00,88.0,55.0
73600000,2005-10-26 09:00:00,105.0,80.1
73600000,2006-08-25 08:30:00,72.0,33.0
73600000,2007-07-13 12:40:00,111.0,105.0
73600000,2007-11-08 11:00:00,107.5,115.0
73600000,2008-05-17 13:20:00,80.0,39.9
73600000,2008-09-08 13:30:00,91.0,42.9
73600000,2008-12-08 10:00:00,74.0,26.8
73600000,2009-06-24 13:30:00,83.0,68.4
73600000,2009-09-21 14:30:00,118.0,138.0
73600000,2009-12-03 09:30:00,141.5,198.0
73600000,2010-04-22 14:40:00,147.0,208.0
73600000,2010-08-05 08:30:00,116.0,102.0
73600000,2010-11-16 10:30:00,72.0,30.1
73600000,2011-02-21 10:00:00,120.0,118.0
73600000,2011-07-03 08:40:00,222.0,373.0
73600000,2011-08-26 08:50:00,128.0,154.0
73600000,2011-11-17 08:20:00,83.0,48.8
73600000,2012-03-21 13:40:00,55.0,18.2
73600000,2012-05-22 09:00:00,71.0,29.6
73600000,2012-08-16 11:30:00,70.0,25.6
73600000,2012-08-16 12:53:00,69.0,22.945
73600000,2012-11-16 08:49:00,80.0,33.52
73600000,2013-03-01 08:41:00,76.0,26.539
73600000,2013-11-01 10:30:00,92.0,52.873
73600000,2014-02-17 11:18:00,75.0,30.737
73600000,2014-06-30 15:05:00,280.0,525.067
73600000,2014-11-03 12:25:00,74.0,28.173
73600000,2014-11-03 12:25:00,74.0,28.2
73600000,2015-02-05 14:46:00,94.0,52.554
73600000,2015-02-05 14:46:00,94.0,52.6
73600000,2015-06-19 13:27:00,180.0,236.0
73600000,2015-09-17 11:27:00,65.0,15.87
73600000,2015-09-17 11:27:00,65.0,15.9
73600000,2016-02-29 15:06:00,128.0,122.304
73600000,2016-02-29 15:06:00,128.0,122.0
73600000,2016-06-13 16:07:00,80.0,35.567
73600000,2016-06-13 16:07:00,80.0,35.6
73600000,2016-09-19 13:41:00,115.0,98.425
73600000,2016-09-19 13:41:00,115.0,98.4
73600000,2017-01-31 14:36:00,64.0,16.33
73600000,2017-01-31 14:36:00,64.0,16.3
73600000,2017-01-31 15:54:00,75.0,22.8
73600000,2017-01-31 15:54:00,75.0,22.84
73600000,2017-06-19 13:39:00,94.0,60.1
73600000,2017-06-19 13:39:00,94.0,60.062
73600000,2017-08-10 13:45:00,75.0,28.847
73600000,2017-08-10 13:45:00,75.0,28.8
73600000,2017-11-13 14:56:00,108.0,79.386
73600000,2017-11-13 14:56:00,108.0,79.4
73600000,2018-02-23 12:08:00,70.0,22.502
73600000,2018-02-23 12:08:00,70.0,22.5
73600000,2018-06-20 09:48:00,76.0,28.4
73600000,2018-09-25 11:12:00,83.0,36.355
73600000,2018-09-25 11:12:00,83.0,36.4
73600000,2018-10-25 09:20:00,119.0,103.493
73600000,2018-10-25 09:20:00,119.0,103.0
73600000,2019-01-30 12:09:00,70.0,20.809
73600000,2019-01-30 12:09:00,70.0,20.8
73600000,2019-06-26 12:23:00,88.0,45.7
73600000,2019-06-26 12:23:00,88.0,45.748
73600000,2019-09-03 10:25:00,54.0,6.112
73600000,2019-09-03 10:25:00,54.0,6.11
73600000,2019-11-20 10:38:00,82.0,38.243
73600000,2019-11-20 10:38:00,82.0,38.2
73600000,2019-11-20 11:08:00,82.0,38.839
