cota_cm,cota_m,vazao_m3s,rating_curve_id,segment_number,vigencia_inicio,vigencia_fin,coeficiente_a,coeficiente_h0_cm,coeficiente_n
220.0,2.2,1427.814,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
221.0,2.21,1440.972,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
222.0,2.22,1454.192,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
223.0,2.23,1467.472,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
224.0,2.24,1480.813,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
225.0,2.25,1494.215,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
226.0,2.26,1507.678,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
227.0,2.27,1521.203,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
228.0,2.28,1534.788,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
229.0,2.29,1548.434,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
230.0,2.3,1562.142,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
231.0,2.31,1575.91,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
232.0,2.32,1589.739,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
233.0,2.33,1603.63,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
234.0,2.34,1617.581,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
235.0,2.35,1631.594,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
236.0,2.36,1645.667,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
237.0,2.37,1659.802,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
238.0,2.38,1673.998,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
239.0,2.39,1688.254,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
240.0,2.4,1702.572,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
241.0,2.41,1716.951,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
242.0,2.42,1731.391,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
243.0,2.43,1745.893,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
244.0,2.44,1760.455,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
245.0,2.45,1775.078,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
246.0,2.46,1789.763,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
247.0,2.47,1804.508,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
248.0,2.48,1819.315,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
249.0,2.49,1834.183,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,1,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,290.6657,0.19,2.021
249.0,2.49,2178.019,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
250.0,2.5,2190.002,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
251.0,2.51,2202.003,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
252.0,2.52,2214.022,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
253.0,2.53,2226.058,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
254.0,2.54,2238.111,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
255.0,2.55,2250.182,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
256.0,2.56,2262.27,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
257.0,2.57,2274.376,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
258.0,2.58,2286.498,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
259.0,2.59,2298.638,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
260.0,2.6,2310.796,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
261.0,2.61,2322.97,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
262.0,2.62,2335.162,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
263.0,2.63,2347.37,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
264.0,2.64,2359.596,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
265.0,2.65,2371.838,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
266.0,2.66,2384.098,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
267.0,2.67,2396.375,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
268.0,2.68,2408.668,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
269.0,2.69,2420.978,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
270.0,2.7,2433.305,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
271.0,2.71,2445.649,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
272.0,2.72,2458.009,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
273.0,2.73,2470.386,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
274.0,2.74,2482.78,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
275.0,2.75,2495.191,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
276.0,2.76,2507.618,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
277.0,2.77,2520.061,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
278.0,2.78,2532.521,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
279.0,2.79,2544.997,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
280.0,2.8,2557.49,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
281.0,2.81,2569.999,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
282.0,2.82,2582.525,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
283.0,2.83,2595.067,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
284.0,2.84,2607.625,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
285.0,2.85,2620.199,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
286.0,2.86,2632.79,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
287.0,2.87,2645.396,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
288.0,2.88,2658.019,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
289.0,2.89,2670.658,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
290.0,2.9,2683.313,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
291.0,2.91,2695.984,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
292.0,2.92,2708.671,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
293.0,2.93,2721.373,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
294.0,2.94,2734.092,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
295.0,2.95,2746.827,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
296.0,2.96,2759.577,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
297.0,2.97,2772.344,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
298.0,2.98,2785.126,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
299.0,2.99,2797.923,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
300.0,3.0,2810.737,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
301.0,3.01,2823.566,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
302.0,3.02,2836.411,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
303.0,3.03,2849.271,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
304.0,3.04,2862.147,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
305.0,3.05,2875.038,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
306.0,3.06,2887.945,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
307.0,3.07,2900.868,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
308.0,3.08,2913.806,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
309.0,3.09,2926.759,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
310.0,3.1,2939.728,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
311.0,3.11,2952.712,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
312.0,3.12,2965.711,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
313.0,3.13,2978.726,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
314.0,3.14,2991.756,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
315.0,3.15,3004.801,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
316.0,3.16,3017.861,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
317.0,3.17,3030.937,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
318.0,3.18,3044.027,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
319.0,3.19,3057.133,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
320.0,3.2,3070.254,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
321.0,3.21,3083.39,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
322.0,3.22,3096.54,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
323.0,3.23,3109.706,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
324.0,3.24,3122.887,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
325.0,3.25,3136.083,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
326.0,3.26,3149.293,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
327.0,3.27,3162.519,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
328.0,3.28,3175.759,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
329.0,3.29,3189.014,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
330.0,3.3,3202.284,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
331.0,3.31,3215.568,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
332.0,3.32,3228.868,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
333.0,3.33,3242.182,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
334.0,3.34,3255.511,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
335.0,3.35,3268.854,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
336.0,3.36,3282.212,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
337.0,3.37,3295.584,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
338.0,3.38,3308.971,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
339.0,3.39,3322.373,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
340.0,3.4,3335.789,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
341.0,3.41,3349.22,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
342.0,3.42,3362.665,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
343.0,3.43,3376.124,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
344.0,3.44,3389.598,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
345.0,3.45,3403.086,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
346.0,3.46,3416.589,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
347.0,3.47,3430.106,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
348.0,3.48,3443.637,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
349.0,3.49,3457.182,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
350.0,3.5,3470.742,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
351.0,3.51,3484.316,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
352.0,3.52,3497.904,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
353.0,3.53,3511.506,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
354.0,3.54,3525.122,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
355.0,3.55,3538.752,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
356.0,3.56,3552.397,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
357.0,3.57,3566.056,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
358.0,3.58,3579.728,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
359.0,3.59,3593.415,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
360.0,3.6,3607.115,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
361.0,3.61,3620.83,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
362.0,3.62,3634.558,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
363.0,3.63,3648.301,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
364.0,3.64,3662.057,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
365.0,3.65,3675.827,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
366.0,3.66,3689.611,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
367.0,3.67,3703.409,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
368.0,3.68,3717.22,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
369.0,3.69,3731.046,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,628.2628,0.54,1.366
